iso_code,country,year,co2,consumption_co2,co2_per_capita,consumption_co2_per_capita
YEM,Yemen,1960,3.631,,0.683,
YEM,Yemen,1964,3.631,,0.644,
CUW,Curacao,1945,3.627,,,
JOR,Jordan,1978,3.627,,1.621,
MUS,Mauritius,2006,3.627,5.181,2.954,4.218
UGA,Uganda,2012,3.627,6.418,0.105,0.186
ISL,Iceland,2010,3.625,,11.315,
COG,Congo,2018,3.623,,0.691,
LBN,Lebanon,1966,3.623,,1.696,
TWN,Taiwan,1947,3.619,,0.571,
SRB,Serbia,1927,3.618,,0.863,
MMR,Myanmar,1967,3.616,,0.142,
PER,Peru,1924,3.616,,0.715,
VNM,Vietnam,1925,3.616,,0.204,
COD,Democratic Republic of Congo,1985,3.612,,0.121,
MOZ,Mozambique,1971,3.611,,0.391,
BRA,Brazil,1909,3.609,,0.165,
GTM,Guatemala,1982,3.607,,0.471,
PAN,Panama,1976,3.607,,2.013,
BGD,Bangladesh,1971,3.606,,0.055,
CYP,Cyprus,1986,3.606,,5.062,
PRY,Paraguay,2000,3.606,5.357,0.677,1.006
SYR,Syria,1963,3.606,,0.716,
ISL,Iceland,2017,3.605,,10.78,
JPN,Japan,1886,3.605,,0.094,
PHL,Philippines,1950,3.604,,0.194,
SEN,Senegal,1999,3.604,4.469,0.377,0.467
SGP,Singapore,1964,3.602,,1.963,
ROU,Romania,1906,3.598,,0.315,
NIC,Nicaragua,1999,3.597,4.373,0.721,0.876
ZMB,Zambia,1979,3.596,,0.636,
AUT,Austria,1866,3.594,,0.816,
BRA,Brazil,1908,3.594,,0.168,
CMR,Cameroon,1996,3.594,3.935,0.257,0.282
TWN,Taiwan,1932,3.594,,0.761,
TTO,Trinidad and Tobago,1929,3.594,,8.71,
LKA,Sri Lanka,1970,3.593,,0.288,
TUN,Tunisia,1968,3.592,,0.741,
CMR,Cameroon,2005,3.591,5.245,0.202,0.296
SRB,Serbia,1935,3.59,,0.725,
ECU,Ecuador,1969,3.589,,0.609,
GRC,Greece,1937,3.586,,0.508,
MAR,Morocco,1954,3.584,,0.353,
HUN,Hungary,1882,3.583,,0.567,
CHE,Switzerland,1894,3.583,,1.167,
ZMB,Zambia,1962,3.583,,1.099,
KAZ,Kazakhstan,1924,3.58,,0.69,
AGO,Angola,1970,3.578,,0.607,
ITA,Italy,1944,3.578,,0.08,
KGZ,Kyrgyzstan,1949,3.577,,2.086,
MOZ,Mozambique,2013,3.576,14.444,0.14,0.565
MDA,Moldova,2000,3.573,,0.85,
TWN,Taiwan,1922,3.572,,0.952,
SDN,Sudan,1983,3.571,,0.222,
UGA,Uganda,2010,3.57,6.027,0.11,0.186
MRT,Mauritania,2017,3.569,,0.833,
ESP,Spain,1876,3.569,,0.215,
BOL,Bolivia,1972,3.568,,0.762,
SAU,Saudi Arabia,1961,3.568,,0.846,
COG,Congo,2017,3.565,,0.698,
LBN,Lebanon,1967,3.565,,1.639,
NGA,Nigeria,1959,3.565,,0.08,
TKM,Turkmenistan,1941,3.565,,3.233,
MAR,Morocco,1952,3.563,,0.374,
NZL,New Zealand,1922,3.561,,2.777,
SRB,Serbia,1932,3.56,,0.765,
MOZ,Mozambique,1973,3.559,,0.368,
LVA,Latvia,1948,3.558,,1.854,
NZL,New Zealand,1920,3.558,,2.876,
NCL,New Caledonia,2010,3.557,,14.028,
ARM,Armenia,1962,3.556,,1.77,
MAR,Morocco,1955,3.555,,0.338,
PHL,Philippines,1951,3.553,,0.185,
NER,Niger,2019,1.853,,0.08,
HUN,Hungary,1881,3.55,,0.565,
SWE,Sweden,1884,3.55,,0.762,
TUR,Turkey,1929,3.55,,0.238,
AUS,Australia,1890,3.547,,1.162,
NZL,New Zealand,1933,3.546,,2.321,
URY,Uruguay,1987,3.543,,1.162,
NCL,New Caledonia,2011,3.54,,13.77,
NZL,New Zealand,1905,3.539,,3.865,
NZL,New Zealand,1932,3.539,,2.337,
SEN,Senegal,1993,3.539,3.857,0.43,0.469
SRB,Serbia,1936,3.539,,0.7,
COD,Democratic Republic of Congo,2013,3.538,,0.05,
LKA,Sri Lanka,1972,3.538,,0.272,
ISL,Iceland,2015,3.536,,10.708,
EST,Estonia,1944,3.535,,3.189,
KAZ,Kazakhstan,1925,3.534,,0.675,
MLI,Mali,2017,3.534,,0.191,
ARM,Armenia,2001,3.533,4.119,1.158,1.35
DEU,Germany,1818,3.532,,0.146,
DEU,Germany,1821,3.532,,0.14,
AGO,Angola,1977,3.528,,0.468,
AUS,Australia,1888,3.528,,1.226,
USA,United States,1833,3.528,,0.245,
COD,Democratic Republic of Congo,1978,3.526,,0.141,
DNK,Denmark,1895,3.525,,1.452,
NLD,Netherlands,1859,3.525,,1.07,
VNM,Vietnam,1955,3.524,,0.125,
ZMB,Zambia,1980,3.523,,0.602,
CHE,Switzerland,1891,3.521,,1.183,
GTM,Guatemala,1975,3.52,,0.547,
MKD,North Macedonia,1959,3.52,,2.395,
DOM,Dominican Republic,1971,3.519,,0.76,
MAR,Morocco,1956,3.519,,0.324,
FRA,France,1824,3.517,,0.11,
FIN,Finland,1935,3.516,,0.986,
JAM,Jamaica,1966,3.516,,1.975,
SVN,Slovenia,1957,3.516,,2.265,
BOL,Bolivia,1974,3.513,,0.718,
MYS,Malaysia,1957,3.513,,0.471,
ZMB,Zambia,1982,3.511,,0.56,
BGD,Bangladesh,1972,3.506,,0.053,
ZWE,Zimbabwe,1951,3.506,,1.238,
URY,Uruguay,1953,3.505,,1.515,
AFG,Afghanistan,1985,3.501,,0.293,
ISL,Iceland,2011,3.501,,10.824,
TKM,Turkmenistan,1946,3.5,,3.031,
NZL,New Zealand,1921,3.499,,2.778,
SDN,Sudan,1982,3.499,,0.225,
TJK,Tajikistan,1955,3.499,,1.95,
ZMB,Zambia,1966,3.498,,0.95,
GTM,Guatemala,1985,3.497,,0.424,
ISL,Iceland,2012,3.497,,10.738,
ISL,Iceland,2007,3.496,,11.456,
NOR,Norway,1917,3.495,,1.367,
ARM,Armenia,2000,3.491,4.015,1.137,1.308
ISL,Iceland,2016,3.487,,10.498,
TZA,Tanzania,2002,3.486,5.776,0.099,0.164
COD,Democratic Republic of Congo,1980,3.485,,0.132,
BGR,Bulgaria,1939,3.484,,0.528,
PNG,Papua New Guinea,2002,3.484,,0.571,
SDN,Sudan,1977,3.484,,0.267,
ISL,Iceland,2013,3.483,,10.644,
SGP,Singapore,1953,3.482,,2.957,
UKR,Ukraine,1884,3.482,,0.172,
PAN,Panama,1983,3.48,,1.64,
BHR,Bahrain,1938,3.477,,29.409,
COD,Democratic Republic of Congo,1977,3.477,,0.143,
TTO,Trinidad and Tobago,1958,3.477,,4.302,
MDA,Moldova,1935,3.472,,1.718,
MNG,Mongolia,1973,3.472,,2.485,
KHM,Cambodia,2007,3.471,7.342,0.254,0.537
ZMB,Zambia,1978,3.471,,0.635,
CHE,Switzerland,1892,3.47,,1.155,
SVN,Slovenia,1958,3.465,,2.215,
ZMB,Zambia,1954,3.464,,1.348,
ETH,Ethiopia,2000,3.463,4.975,0.052,0.075
CHL,Chile,1912,3.462,,0.949,
KOR,South Korea,1952,3.462,,0.175,
YEM,Yemen,1966,3.462,,0.595,
ISL,Iceland,2014,3.459,,10.528,
POL,Poland,1851,3.459,,0.262,
CZE,Czechia,1867,3.457,,0.457,
LKA,Sri Lanka,1988,3.457,,0.205,
ARM,Armenia,2003,3.456,4.241,1.145,1.405
PAN,Panama,1977,3.455,,1.88,
BOL,Bolivia,1973,3.454,,0.722,
COG,Congo,2015,3.452,,0.711,
AUT,Austria,1917,3.451,,0.53,
BRA,Brazil,1907,3.451,,0.164,
DEU,Germany,1832,3.448,,0.12,
IRN,Iran,1918,3.448,,0.356,
LKA,Sri Lanka,1989,3.447,,0.202,
ZMB,Zambia,1963,3.444,,1.025,
SGP,Singapore,1952,3.441,,3.073,
SDN,Sudan,1976,3.438,,0.273,
URY,Uruguay,1984,3.438,,1.149,
LKA,Sri Lanka,1978,3.436,,0.236,
BIH,Bosnia and Herzegovina,1955,3.434,,1.17,
ARM,Armenia,1995,3.433,2.721,1.067,0.846
NZL,New Zealand,1904,3.433,,3.847,
SDN,Sudan,1989,3.431,,0.176,
SEN,Senegal,1995,3.43,3.756,0.395,0.432
UKR,Ukraine,1883,3.43,,0.171,
SRB,Serbia,1934,3.429,,0.707,
SDN,Sudan,1980,3.427,,0.236,
AUS,Australia,1889,3.426,,1.154,
ZWE,Zimbabwe,1940,3.426,,1.521,
SEN,Senegal,1992,3.423,3.743,0.428,0.468
VNM,Vietnam,1926,3.422,,0.193,
IND,India,1888,3.414,,0.012,
BLR,Belarus,1913,3.413,,0.617,
GHA,Ghana,1988,3.411,,0.245,
AGO,Angola,1971,3.405,,0.564,
COD,Democratic Republic of Congo,1976,3.405,,0.144,
NLD,Netherlands,1864,3.404,,0.993,
PRY,Paraguay,1994,3.404,5.096,0.73,1.092
NGA,Nigeria,1960,3.403,,0.075,
BIH,Bosnia and Herzegovina,1995,3.402,,0.888,
GTM,Guatemala,1984,3.401,,0.423,
DNK,Denmark,1894,3.4,,1.417,
MYS,Malaysia,1926,3.4,,0.891,
LAO,Laos,2012,3.398,5.896,0.527,0.915
ARM,Armenia,1998,3.397,3.967,1.093,1.276
GIN,Guinea,2020,3.394,,0.258,
NIC,Nicaragua,1998,3.393,4.08,0.691,0.831
MLI,Mali,2020,3.39,,0.167,
PRT,Portugal,1932,3.389,,0.488,
LKA,Sri Lanka,1980,3.389,,0.225,
COD,Democratic Republic of Congo,1955,3.388,,0.251,
NOR,Norway,1897,3.386,,1.569,
NOR,Norway,1898,3.386,,1.552,
TKM,Turkmenistan,1939,3.386,,3.127,
VNM,Vietnam,1942,3.385,,0.171,
ARM,Armenia,1961,3.383,,1.743,
DEU,Germany,1817,3.382,,0.142,
DEU,Germany,1820,3.382,,0.136,
USA,United States,1834,3.382,,0.229,
BFA,Burkina Faso,2016,3.381,4.487,0.181,0.241
KAZ,Kazakhstan,1897,3.381,,0.83,
SEN,Senegal,1991,3.379,3.637,0.436,0.469
GEO,Georgia,1953,3.378,,0.932,
MYS,Malaysia,1927,3.378,,0.866,
MRT,Mauritania,2020,3.377,,0.726,
NOR,Norway,1921,3.375,,1.273,
PRT,Portugal,1914,3.375,,0.569,
ZMB,Zambia,2011,3.372,7.405,0.24,0.528
BGD,Bangladesh,1967,3.371,,0.057,
HKG,Hong Kong,1961,3.37,,1.072,
MAR,Morocco,1959,3.369,,0.282,
HTI,Haiti,2018,3.368,,0.303,
IDN,Indonesia,1904,3.367,,0.084,
COD,Democratic Republic of Congo,1968,3.366,,0.178,
GRC,Greece,1936,3.366,,0.483,
COD,Democratic Republic of Congo,1974,3.365,,0.151,
BHR,Bahrain,1946,3.36,,29.176,
ZMB,Zambia,1981,3.358,,0.555,
CHL,Chile,1913,3.356,,0.908,
NAM,Namibia,2012,3.355,5.064,1.529,2.307
GEO,Georgia,2002,3.352,4.985,0.787,1.17
NPL,Nepal,2008,3.352,5.508,0.126,0.207
BEN,Benin,2006,3.351,6.138,0.408,0.747
FIN,Finland,1929,3.351,,0.983,
JPN,Japan,1885,3.349,,0.088,
CMR,Cameroon,2000,3.346,4.01,0.216,0.258
COD,Democratic Republic of Congo,1986,3.346,,0.109,
TKM,Turkmenistan,1938,3.345,,3.117,
LVA,Latvia,1947,3.344,,1.742,
BWA,Botswana,1998,3.342,3.342,2.12,2.12
AUT,Austria,1918,3.338,,0.514,
ZAF,South Africa,1895,3.338,,0.664,
UZB,Uzbekistan,1913,3.338,,0.756,
PRT,Portugal,1945,3.337,,0.415,
SEN,Senegal,1980,3.336,,0.598,
CUW,Curacao,2020,3.335,,20.323,
LTU,Lithuania,1935,3.335,,1.367,
CHL,Chile,1921,3.334,,0.817,
NAM,Namibia,2008,3.334,7.359,1.632,3.602
,Reunion,2002,3.334,,4.385,
SEN,Senegal,1998,3.334,4.195,0.357,0.449
NLD,Netherlands,1849,3.331,,1.083,
SDN,Sudan,1981,3.33,,0.222,
COD,Democratic Republic of Congo,1957,3.329,,0.235,
MLI,Mali,2016,3.329,,0.185,
CMR,Cameroon,2001,3.326,4.546,0.209,0.285
CMR,Cameroon,2002,3.325,4.567,0.203,0.279
PAN,Panama,1981,3.323,,1.64,
THA,Thailand,1959,3.321,,0.125,
SLV,El Salvador,1992,3.317,4.917,0.612,0.908
BRN,Brunei,1987,3.316,,13.958,
YEM,Yemen,1980,3.314,,0.417,
HUN,Hungary,1880,3.312,,0.53,
LBN,Lebanon,1965,3.312,,1.583,
,Reunion,2001,3.311,,4.422,
GTM,Guatemala,1976,3.305,,0.501,
GHA,Ghana,1985,3.302,,0.258,
SGP,Singapore,1963,3.301,,1.845,
BFA,Burkina Faso,2015,3.297,4.392,0.182,0.242
MOZ,Mozambique,1972,3.296,,0.349,
GHA,Ghana,1989,3.295,,0.23,
SRB,Serbia,1933,3.295,,0.693,
MUS,Mauritius,2005,3.294,4.592,2.696,3.758
NGA,Nigeria,2019,130.104,130.371,0.647,0.649
ESP,Spain,1875,3.29,,0.199,
SRB,Serbia,1925,3.289,,0.818,
NIU,Niue,2019,0.011,,7.02,
CRI,Costa Rica,1991,3.288,5.198,1.027,1.623
SEN,Senegal,1984,3.284,,0.523,
URY,Uruguay,1985,3.284,,1.09,
FIN,Finland,1946,3.282,,0.847,
AGO,Angola,1976,3.28,,0.451,
SEN,Senegal,1981,3.28,,0.571,
PAN,Panama,1982,3.279,,1.581,
TUR,Turkey,1927,3.279,,0.223,
VNM,Vietnam,1924,3.279,,0.184,
ARM,Armenia,1960,3.277,,1.748,
DEU,Germany,1819,3.276,,0.134,
MNG,Mongolia,1972,3.276,,2.415,
RUS,Russia,1872,3.275,,0.065,
ZMB,Zambia,1964,3.275,,0.946,
MLI,Mali,2015,3.271,,0.188,
PRK,North Korea,1933,3.27,,0.408,
ARM,Armenia,1997,3.269,3.948,1.044,1.26
,Reunion,2004,3.269,,4.181,
PSE,Palestine,2017,3.268,,0.688,
MAR,Morocco,1958,3.267,,0.282,
SDN,Sudan,1979,3.267,,0.233,
EST,Estonia,1935,3.266,,2.915,
GHA,Ghana,1987,3.264,,0.241,
CYP,Cyprus,1980,3.261,,4.757,
LBN,Lebanon,1964,3.261,,1.598,
SAU,Saudi Arabia,1944,3.261,,1.111,
ESP,Spain,1872,3.261,,0.2,
ZMB,Zambia,1983,3.261,,0.503,
BHR,Bahrain,1937,3.254,,27.519,
TTO,Trinidad and Tobago,1932,3.254,,7.619,
MDG,Madagascar,2016,3.253,4.594,0.131,0.185
PRT,Portugal,1910,3.25,,0.555,
FIN,Finland,1941,3.245,,0.871,
PRT,Portugal,1944,3.245,,0.408,
ALB,Albania,1969,3.243,,1.544,
CIV,Cote d'Ivoire,1974,3.243,,0.53,
MRT,Mauritania,1987,3.243,,1.725,
SVN,Slovenia,1956,3.24,,2.104,
GIN,Guinea,2017,3.239,3.239,0.268,0.268
MOZ,Mozambique,1969,3.238,,0.367,
LKA,Sri Lanka,1968,3.238,,0.271,
PAN,Panama,1973,3.237,,1.958,
NPL,Nepal,2001,3.236,3.956,0.133,0.162
CYP,Cyprus,1984,3.235,,4.636,
HRV,Croatia,1954,3.233,,0.809,
COD,Democratic Republic of Congo,1975,3.233,,0.141,
DEU,Germany,1824,3.232,,0.124,
MMR,Myanmar,1939,3.232,,0.216,
PSE,Palestine,2016,3.232,,0.697,
TTO,Trinidad and Tobago,1928,3.232,,7.882,
MDG,Madagascar,2015,3.231,4.654,0.133,0.192
LVA,Latvia,1940,3.229,,1.677,
,Ryukyu Islands,1971,3.227,,,
TJK,Tajikistan,2007,3.227,,0.457,
AUT,Austria,1853,3.224,,0.799,
FIN,Finland,1933,3.224,,0.916,
ALB,Albania,2001,3.221,4.083,1.029,1.305
SYR,Syria,1960,3.219,,0.704,
YEM,Yemen,1979,3.218,,0.42,
MMR,Myanmar,1937,3.217,,0.221,
SWE,Sweden,1883,3.217,,0.694,
MDG,Madagascar,2013,3.215,4.909,0.14,0.214
AZE,Azerbaijan,1943,3.214,,1.185,
MMR,Myanmar,1969,3.213,,0.121,
COG,Congo,2013,3.208,,0.694,
BRA,Brazil,1906,3.206,,0.156,
PNG,Papua New Guinea,2001,3.206,,0.537,
BIH,Bosnia and Herzegovina,1994,3.205,,0.814,
CMR,Cameroon,1995,3.204,3.651,0.236,0.268
POL,Poland,1850,3.202,,0.246,
SRB,Serbia,1926,3.202,,0.78,
SDN,Sudan,1984,3.202,,0.192,
SYR,Syria,1962,3.2,,0.656,
MOZ,Mozambique,1980,3.198,,0.275,
BWA,Botswana,1993,3.195,3.195,2.284,2.284
PRT,Portugal,1909,3.195,,0.549,
GEO,Georgia,1952,3.194,,0.89,
LKA,Sri Lanka,1971,3.193,,0.25,
NPL,Nepal,1999,3.191,6.171,0.136,0.262
RUS,Russia,1871,3.19,,0.064,
COD,Democratic Republic of Congo,1973,3.189,,0.147,
ROU,Romania,1918,3.188,,0.263,
BHR,Bahrain,1939,3.184,,26.954,
MRT,Mauritania,1988,3.184,,1.649,
MMR,Myanmar,1941,3.184,,0.207,
NGA,Nigeria,1957,3.184,,0.075,
BLR,Belarus,1929,3.183,,0.497,
MYS,Malaysia,1959,3.183,,0.402,
,Reunion,2000,3.183,,4.321,
TZA,Tanzania,1973,3.183,,0.214,
SEN,Senegal,1997,3.182,4.029,0.348,0.441
PAN,Panama,1979,3.181,,1.647,
PAN,Panama,1987,3.18,,1.372,
ZWE,Zimbabwe,1950,3.18,,1.158,
AUT,Austria,1854,3.177,,0.782,
BGD,Bangladesh,1966,3.176,,0.056,
COD,Democratic Republic of Congo,1956,3.175,,0.23,
MMR,Myanmar,1940,3.173,,0.209,
BGR,Bulgaria,1938,3.172,,0.486,
LAO,Laos,2011,3.17,5.118,0.499,0.806
DNK,Denmark,1892,3.169,,1.35,
FRA,France,1822,3.169,,0.1,
FRA,France,1823,3.169,,0.1,
NZL,New Zealand,1903,3.169,,3.644,
TKM,Turkmenistan,1937,3.168,,2.98,
VEN,Venezuela,1936,3.166,,0.815,
URY,Uruguay,1986,3.165,,1.044,
HND,Honduras,1994,3.162,3.905,0.57,0.704
MDG,Madagascar,2014,3.162,4.711,0.134,0.2
PRT,Portugal,1907,3.162,,0.552,
GTM,Guatemala,1983,3.16,,0.403,
BWA,Botswana,1999,3.158,3.158,1.961,1.961
MMR,Myanmar,1928,3.158,,0.244,
CMR,Cameroon,1997,3.157,4.008,0.22,0.279
CYP,Cyprus,1982,3.157,,4.564,
SLV,El Salvador,1991,3.155,4.605,0.59,0.862
JOR,Jordan,1977,3.154,,1.447,
ISL,Iceland,2006,3.153,,10.519,
URY,Uruguay,1952,3.153,,1.379,
CYP,Cyprus,1983,3.151,,4.54,
ZMB,Zambia,1953,3.15,,1.261,
ARM,Armenia,1959,3.147,,1.74,
ETH,Ethiopia,1998,3.147,5.146,0.05,0.082
SDN,Sudan,1978,3.147,,0.233,
SWE,Sweden,1882,3.147,,0.682,
KGZ,Kyrgyzstan,1948,3.146,,1.856,
MOZ,Mozambique,1974,3.146,,0.318,
CYP,Cyprus,1985,3.145,,4.469,
,Reunion,2003,3.145,,4.077,
BRA,Brazil,1915,3.144,,0.126,
PRT,Portugal,1908,3.144,,0.544,
PRT,Portugal,1911,3.144,,0.534,
BLR,Belarus,1912,3.142,,0.573,
SEN,Senegal,1990,3.139,3.398,0.417,0.452
CMR,Cameroon,1998,3.136,3.965,0.213,0.269
NLD,Netherlands,1850,3.136,,1.012,
PRT,Portugal,1926,3.136,,0.485,
ESP,Spain,1873,3.136,,0.191,
AFG,Afghanistan,1986,3.134,,0.267,
COD,Democratic Republic of Congo,1991,3.133,,0.087,
FIN,Finland,1928,3.128,,0.926,
KEN,Kenya,1969,3.126,,0.287,
NOR,Norway,1896,3.125,,1.465,
TUR,Turkey,1928,3.125,,0.211,
TKM,Turkmenistan,1945,3.125,,2.732,
AZE,Azerbaijan,1933,3.122,,1.262,
PRT,Portugal,1925,3.122,,0.489,
BGD,Bangladesh,1965,3.121,,0.056,
CUW,Curacao,1944,3.121,,,
ZMB,Zambia,2010,3.12,5.78,0.229,0.425
NLD,Netherlands,1851,3.118,,1,
ESP,Spain,1874,3.118,,0.189,
COG,Congo,2020,3.117,,0.565,
MKD,North Macedonia,1957,3.116,,2.176,
AFG,Afghanistan,1987,3.114,,0.268,
NIC,Nicaragua,1997,3.114,3.729,0.645,0.772
ECU,Ecuador,1968,3.113,,0.544,
MMR,Myanmar,1936,3.111,,0.217,
ISL,Iceland,2004,3.109,,10.68,
ZMB,Zambia,1988,3.109,,0.409,
PAN,Panama,1980,3.108,,1.571,
CHL,Chile,1911,3.107,,0.862,
MOZ,Mozambique,2011,3.107,10.693,0.128,0.442
DOM,Dominican Republic,1970,3.105,,0.69,
HTI,Haiti,2017,3.104,,0.283,
PAN,Panama,1991,3.104,2.995,1.23,1.187
COG,Congo,2014,3.102,,0.655,
YEM,Yemen,1978,3.102,,0.418,
MLI,Mali,2014,3.099,,0.183,
CYP,Cyprus,1981,3.096,,4.492,
ETH,Ethiopia,1999,3.094,5.091,0.048,0.079
TKM,Turkmenistan,1936,3.094,,2.936,
LSO,Lesotho,2012,3.092,,1.535,
TTO,Trinidad and Tobago,1959,3.092,,3.729,
MUS,Mauritius,2004,3.089,4.904,2.541,4.034
MMR,Myanmar,1938,3.089,,0.21,
TJK,Tajikistan,1954,3.086,,1.771,
DNK,Denmark,1891,3.085,,1.328,
MMR,Myanmar,1930,3.085,,0.232,
NAM,Namibia,2010,3.085,3.935,1.456,1.857
PRT,Portugal,1915,3.085,,0.519,
TUN,Tunisia,1967,3.083,,0.65,
AZE,Azerbaijan,1942,3.08,,1.146,
BLR,Belarus,1914,3.08,,0.552,
KEN,Kenya,1970,3.078,,0.272,
ARM,Armenia,2002,3.077,3.711,1.014,1.223
MAR,Morocco,1962,3.075,,0.235,
RUS,Russia,1873,3.074,,0.06,
ESP,Spain,1870,3.074,,0.19,
TTO,Trinidad and Tobago,1931,3.074,,7.299,
UZB,Uzbekistan,1912,3.073,,0.702,
MKD,North Macedonia,1958,3.071,,2.116,
ALB,Albania,1968,3.07,,1.498,
BRA,Brazil,1919,3.07,,0.114,
IND,India,1887,3.07,,0.011,
MDA,Moldova,1934,3.068,,1.532,
CHL,Chile,1915,3.067,,0.809,
ITA,Italy,1875,3.067,,0.107,
GTM,Guatemala,1974,3.066,,0.489,
BHR,Bahrain,1945,3.063,,26.482,
LSO,Lesotho,2011,3.063,,1.529,
MMR,Myanmar,1934,3.063,,0.219,
SDN,Sudan,1987,3.061,,0.167,
SYR,Syria,1961,3.061,,0.648,
BOL,Bolivia,1971,3.059,,0.668,
MUS,Mauritius,2003,3.059,4.697,2.531,3.885
NOR,Norway,1895,3.059,,1.45,
NAM,Namibia,2009,3.056,4.172,1.468,2.005
MAR,Morocco,1957,3.054,,0.272,
YEM,Yemen,1967,3.052,,0.517,
ARM,Armenia,1999,3.05,5.127,0.987,1.66
IRQ,Iraq,1954,3.048,,0.479,
MMR,Myanmar,1929,3.048,,0.232,
COD,Democratic Republic of Congo,1982,3.047,,0.11,
BWA,Botswana,1995,3.045,3.045,2.072,2.072
CHL,Chile,1923,3.045,,0.726,
CYP,Cyprus,1979,3.045,,4.478,
POL,Poland,1848,3.045,,0.238,
TWN,Taiwan,1920,3.045,,0.839,
NZL,New Zealand,1902,3.041,,3.588,
TZA,Tanzania,2001,3.041,5.273,0.088,0.153
CUW,Curacao,1992,3.04,,20.821,
BHR,Bahrain,1971,3.037,,13.787,
NPL,Nepal,2000,3.037,3.804,0.127,0.159
SEN,Senegal,1982,3.037,,0.514,
AUS,Australia,1887,3.034,,1.091,
MNG,Mongolia,1971,3.032,,2.302,
BWA,Botswana,1994,3.03,3.03,2.113,2.113
GHA,Ghana,1981,3.03,,0.267,
GHA,Ghana,1986,3.03,,0.23,
PRT,Portugal,1924,3.03,,0.48,
EGY,Egypt,1940,3.029,,0.191,
GHA,Ghana,1982,3.028,,0.259,
MMR,Myanmar,1935,3.026,,0.214,
UZB,Uzbekistan,1929,3.026,,0.593,
PRT,Portugal,1942,3.025,,0.387,
LBN,Lebanon,1963,3.023,,1.523,
POL,Poland,1847,3.023,,0.238,
USA,United States,1832,3.023,,0.216,
FIN,Finland,1932,3.022,,0.865,
PAN,Panama,1974,3.018,,1.776,
COD,Democratic Republic of Congo,1972,3.017,,0.143,
THA,Thailand,1958,3.017,,0.117,
AUT,Austria,1919,3.015,,0.465,
BLR,Belarus,1916,3.013,,0.53,
UKR,Ukraine,1882,3.013,,0.152,
FRA,France,1821,3.012,,0.096,
NGA,Nigeria,1956,3.012,,0.072,
UZB,Uzbekistan,1914,3.012,,0.676,
FIN,Finland,1931,3.011,,0.869,
TUR,Turkey,1926,3.008,,0.206,
KAZ,Kazakhstan,1923,3.005,,0.585,
LAO,Laos,2010,3.005,4.4,0.481,0.704
ALB,Albania,2000,3.004,3.805,0.96,1.216
COL,Colombia,1938,3.004,,0.328,
PSE,Palestine,2015,3.004,,0.663,
POL,Poland,1849,3.004,,0.232,
IDN,Indonesia,1903,3.001,,0.076,
UGA,Uganda,2009,3,5.483,0.096,0.175
BIH,Bosnia and Herzegovina,1954,2.999,,1.042,
KHM,Cambodia,2006,2.997,6.739,0.222,0.5
CMR,Cameroon,1999,2.997,3.25,0.198,0.215
DNK,Denmark,1893,2.997,,1.263,
ITA,Italy,1874,2.997,,0.105,
MMR,Myanmar,1933,2.997,,0.217,
ROU,Romania,1916,2.997,,0.249,
SRB,Serbia,1924,2.996,,0.761,
CZE,Czechia,1866,2.994,,0.398,
ETH,Ethiopia,1993,2.994,4.047,0.056,0.076
ARM,Armenia,1958,2.993,,1.717,
DNK,Denmark,1889,2.993,,1.316,
GHA,Ghana,1977,2.992,,0.288,
ISL,Iceland,2002,2.991,,10.484,
PRT,Portugal,1916,2.99,,0.501,
JAM,Jamaica,1965,2.989,,1.701,
ETH,Ethiopia,1990,2.987,3.899,0.062,0.081
NPL,Nepal,2005,2.987,4.561,0.116,0.177
,North America,2019,6460.726,6815.079,11.056,11.662
ISL,Iceland,2003,2.985,,10.366,
GEO,Georgia,1951,2.983,,0.839,
HTI,Haiti,2016,2.983,,0.275,
MOZ,Mozambique,1970,2.981,,0.33,
MOZ,Mozambique,2012,2.981,11.279,0.12,0.454
ETH,Ethiopia,1997,2.98,4.384,0.049,0.072
MLT,Malta,2003,2.979,5.269,7.432,13.145
MMR,Myanmar,1932,2.979,,0.219,
PER,Peru,1923,2.979,,0.598,
YEM,Yemen,1977,2.978,,0.415,
HRV,Croatia,1949,2.976,,0.778,
ISL,Iceland,2005,2.976,,10.09,
ALB,Albania,1999,2.975,3.668,0.953,1.175
BGD,Bangladesh,1964,2.975,,0.055,
ITA,Italy,1872,2.975,,0.106,
TKM,Turkmenistan,1944,2.969,,2.619,
BHR,Bahrain,1940,2.968,,25.168,
ZWE,Zimbabwe,1939,2.968,,1.343,
GNQ,Equatorial Guinea,2001,2.964,,4.693,
MYS,Malaysia,1925,2.964,,0.794,
BRN,Brunei,1940,2.961,,70.8,
PRT,Portugal,1922,2.961,,0.48,
COD,Democratic Republic of Congo,1971,2.959,,0.144,
ETH,Ethiopia,1991,2.958,3.952,0.06,0.08
GHA,Ghana,1978,2.957,,0.279,
JPN,Japan,1884,2.957,,0.078,
PSE,Palestine,2018,2.957,,0.608,
YEM,Yemen,1957,2.957,,0.58,
KGZ,Kyrgyzstan,1947,2.956,,1.76,
BLR,Belarus,1928,2.954,,0.465,
HKG,Hong Kong,1960,2.953,,0.969,
PER,Peru,1922,2.953,,0.602,
LTU,Lithuania,1934,2.95,,1.21,
POL,Poland,1846,2.95,,0.234,
UZB,Uzbekistan,1916,2.947,,0.65,
